"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Subtitle Forced","Accessible","Exists","MetaDB Link","MetaData Language","Poster url","Art url","Chapter Source","Chapter Title"
"171","To Live","To Live","Shanghai Film Studios","Not Rated","1994","8.6","Fugui and Jiazhen endure tumultuous
events in China as their personal
fortunes move from wealthy landownership
to peasantry.","Drama - War","N/A","N/A","N/A","1994-06-30","Lu Wei","China","2:12:33","Zhang Yimou","Ge You - Gong Li - Niu Ben - Jiang Wu -
Huang Zong Luo - Guo Tao - Ni Dahong -
Liu Tianchi - Zhang Lu - Xiao Cong -
Dong Fei - Liu Yanjin - Li Lianyi -
Zhang Kang - Zhao Yuxiu","N/A","N/A","0","N/A","活着","2018-09-04","2018-09-04","N/A","N/A","N/A","N/A","srt","N/A","N/A","N/A","http://www.imdb.com/title/tt0110081","en","/library/metadata/171/thumb/1536093453","/library/metadata/171/art/1536093453","N/A","N/A"
"5862","Tora! Tora! Tora!","Tora! Tora! Tora!","20th Century Fox","G","1970","5.5","In the summer of 1941, the United States
and Japan seem on the brink of war after
constant embargos and failed diplomacy
come to no end. ""Tora! Tora! Tora!"",
named after the code words use by the
lead Japanese pilot to indicate they had
surprised the Americans, covers the days
leading up to the attack on Pearl
Harbor, which plunged America into the
Second World War.","Action - Drama - History - War","1","2018-10-15","The incredible attack on Pearl Harbor.","1970-01-26","Larry Forrester - Ryûzô Kikushima -
Akira Kurosawa - Hideo Oguni","Japan","2:28:53","Richard Fleischer - Kinji Fukasaku -
Toshio Masuda","Martin Balsam - Sô Yamamura - Joseph
Cotten - Tatsuya Mihashi - E.G. Marshall
- James Whitmore - Takahiro Tamura -
Jason Robards - Wesley Addy - Frank
Aletter - Koreya Senda - Leon Ames -
Junya Usami - Richard Anderson - Kazuo
Kitamura - Susumu Fujita - Edward
Andrews - Bontarô Miake - Neville Brand
- Richard Erdman - Keith Andes - Eijirō
Tōno - Shôgo Shimada - Shunichi Nakamura
- Meredith 'Tex' Weatherby - Bruce
Wilson - Charles Gilbert - Jerry Cox -
Elven Havard - Dick Fair - Arthur Tovey
- Paul Frees","N/A","N/A","0","N/A","Tora! Tora! Tora!","2018-10-12","2018-10-15","N/A","N/A","eng - chi - eng - chi","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0066473","en","/library/metadata/5862/thumb/1539581607","/library/metadata/5862/art/1539581607","N/A","N/A"
"5426","Toy Story","Toy Story","Pixar","G","1995","10.0","Led by Woody, Andy's toys live happily
in his room until Andy's birthday brings
Buzz Lightyear onto the scene. Afraid of
losing his place in Andy's heart, Woody
plots against Buzz. But when
circumstances separate Buzz and Woody
from their owner, the duo eventually
learns to put aside their differences.","Animation - Adventure - Comedy - Family
- Fantasy","N/A","2018-10-10","N/A","1995-10-30","Joss Whedon - Andrew Stanton - Joel
Cohen - Alec Sokolow","USA","1:21:03","John Lasseter","Tom Hanks - Tim Allen - Don Rickles -
Jim Varney - Wallace Shawn - John
Ratzenberger - Annie Potts - John Morris
- Erik von Detten - Laurie Metcalf - R.
Lee Ermey - Sarah Freeman - Penn
Jillette - Sherry Lynn - Jack Angel -
Spencer Aste - Greg Berg - Lisa Bradley
- Debi Derryberry - Bill Farmer - Craig
Good - Danielle Judovits - Jeff Pidgeon
- Patrick Pinney - Phil Proctor - Jan
Rabson - Joe Ranft - Andrew Stanton -
Nathan Lane - John Lasseter - Ernie
Sabella","N/A","collection","0","Toy Story","Toy Story","2018-09-10","2018-10-09","N/A","N/A","eng - N/A - chi - chi - eng","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0114709","en","/library/metadata/5426/thumb/1539142900","/library/metadata/5426/art/1539142900","N/A","N/A"
"5438","Toy Story 2","Toy Story 2","Pixar","G","1999","10.0","Andy heads off to Cowboy Camp, leaving
his toys to their own devices. Things
shift into high gear when an obsessive
toy collector named Al McWhiggen, owner
of Al's Toy Barn kidnaps Woody. Andy's
toys mount a daring rescue mission, Buzz
Lightyear meets his match and Woody has
to decide where he and his heart truly
belong.","Animation - Adventure - Comedy - Family
- Fantasy","N/A","N/A","The toys are back!","1999-10-30","Andrew Stanton - Rita Hsiao - Doug
Chamberlin - Chris Webb","USA","1:32:25","John Lasseter","Tom Hanks - Tim Allen - Joan Cusack -
Jim Varney - Kelsey Grammer - Don
Rickles - Wallace Shawn - John
Ratzenberger - Annie Potts - Estelle
Harris - Wayne Knight - John Morris -
Laurie Metcalf - R. Lee Ermey - Jodi
Benson - Jonathan Harris - Joe Ranft -
Jeff Pidgeon - Andrew Stanton - Corey
Burton - John Lasseter - Mickie McGowan
- Phil Proctor - Lee Unkrich - Sherry
Lynn - Jack Angel - Mary Kay Bergman -
Pat Fraley - Nicolette Little - Andi
Peters - Hannah Unkrich","N/A","collection","0","Toy Story","Toy Story 2","2018-09-10","2018-09-10","N/A","N/A","eng - N/A - chi","N/A - N/A - N/A","srt - srt - srt","N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0120363","en","/library/metadata/5438/thumb/1536597762","/library/metadata/5438/art/1536597762","N/A","N/A"
"5495","Toy Story 3","Toy Story 3","Pixar","G","2010","9.9","Woody, Buzz, and the rest of Andy's toys
haven't been played with in years. With
Andy about to go to college, the gang
find themselves accidentally left at a
nefarious day care center. The toys must
band together to escape and return home
to Andy.","Animation - Adventure - Comedy - Family
- Fantasy","N/A","N/A","No toy gets left behind.","2010-06-16","Michael Arndt","USA","1:42:33","Lee Unkrich","Tom Hanks - Tim Allen - Ned Beatty -
Joan Cusack - Michael Keaton - Whoopi
Goldberg - Bonnie Hunt - Wallace Shawn -
John Ratzenberger - Don Rickles -
Estelle Harris - John Morris - Jodi
Benson - Emily Hahn - Laurie Metcalf -
Blake Clark - Teddy Newton - Kristen
Schaal - R. Lee Ermey - Bud Luckey -
Beatrice Miller - Timothy Dalton - Lori
Alan - Jeff Garlin - John Cygan - Jeff
Pidgeon - Jack Angel - Jan Rabson -
Richard Kind - Erik von Detten - Jack
Willis - Carlos Alazraqui - Sherry Lynn
- Frank Welker - Javier Fernández-Peña -
Charlie Bright - Amber Kroner -
Constantino Bravos - Hannah Unkrich","N/A","collection","0","Toy Story","Toy Story 3","2018-09-10","2018-09-23","N/A","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0435761","en","/library/metadata/5495/thumb/1537746299","/library/metadata/5495/art/1537746299","N/A","N/A"
"170","Transformers","Transformers","Paramount","PG-13","2007","5.7","Young teenager, Sam Witwicky becomes
involved in the ancient struggle between
two extraterrestrial factions of
transforming robots – the heroic
Autobots and the evil Decepticons. Sam
holds the clue to unimaginable power and
the Decepticons will stop at nothing to
retrieve it.","Action - Adventure - Sci-Fi","N/A","N/A","Their war. Our world.","2007-06-27","Roberto Orci - Alex Kurtzman","USA","2:23:27","Michael Bay","Shia LaBeouf - Josh Duhamel - Megan Fox
- Rachael Taylor - Tyrese Gibson - Jon
Voight - John Turturro - Anthony
Anderson - Peter Cullen - Mark Ryan -
Hugo Weaving - Kevin Dunn - Michael
O'Neill - Julie White - Amaury Nolasco -
Bernie Mac - Colton Haynes - Brian
Stepanek - Frederic Doss - Michael Bay -
John Robinson - Odette Annable - Zack
Ward - Travis Van Winkle - Peter
Jacobson - Glenn Morshower - Chris Ellis
- Samantha Smith - Rick Gomez - Tom Lenk
- Darius McCrary - Robert Foxworth -
Jess Harnell - Reno Wilson - Charlie
Adler - Tom Everett - Scott Peat","N/A","collection","0","Transformers","Transformers","2018-09-04","2018-09-04","eng - eng - eng","Atomos - AC3 5.1 - Commentary with
Director Michael ""The Butcher"" Bay","eng - eng - eng - eng - eng - fre - spa
- por - eng - chi","Stripped SRT - Full SRT - Full - SDH SRT
- SDH - N/A - N/A - N/A - N/A - N/A","srt - srt - pgs - srt - pgs - pgs - pgs
- pgs - srt - srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0418279","en","/library/metadata/170/thumb/1536093449","/library/metadata/170/art/1536093449","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A"
"169","Transformers: Age of Extinction","Transformers: Age of Extinction","Paramount","PG-13","2014","1.8","As humanity picks up the pieces,
following the conclusion of
""Transformers: Dark of the Moon,""
Autobots and Decepticons have all but
vanished from the face of the planet.
However, a group of powerful, ingenious
businessman and scientists attempt to
learn from past Transformer incursions
and push the boundaries of technology
beyond what they can control - all while
an ancient, powerful Transformer menace
sets Earth in his cross-hairs.","Action - Adventure - Sci-Fi","N/A","N/A","This is not war. It's extinction.","2014-06-25","Ehren Kruger","USA","2:45:07","Michael Bay","Mark Wahlberg - Stanley Tucci - Kelsey
Grammer - Nicola Peltz - Jack Reynor -
Titus Welliver - Sophia Myles - Li
Bingbing - T.J. Miller - James Bachman -
Thomas Lennon - Greg Anderson - Melanie
Specht - Han Geng - Edward T. Welburn -
Kevin Covais - Peter Cullen - Frank
Welker - John Goodman - Ken Watanabe -
Robert Foxworth - John DiMaggio - Miguel
Ferrer - Mark Ryan - Reno Wilson -
Jeffrey Combs - Mark Rolston - Charles
Parnell - Erika Fong - David Midthunder
- Glenn Keogh - Richard Gallion - Kassem
Gharaibeh - Richard Riehle - Tyrone
Smith - Candice Zhao - Cleo King -
Patrick Bristow - Michael Wong","N/A","collection","0","Transformers","Transformers: Age of Extinction","2018-09-04","2018-09-04","eng - eng","Transformers.Age.of.Extinction.2014.1080
p.BluRay.x264.TrueHD.7.1.Atmos-SWTYBLZ -
Transformers.Age.of.Extinction.2014.1080
p.BluRay.x264.TrueHD.7.1.Atmos-SWTYBLZ","eng - eng - eng - ara - cze - dan - dut
- fin - fre - ger - gre - hin - ice -
ita - jpn - kor - nor - por - rum - slo
- spa - swe - tha - tur - ukr - eng -
chi","English-FORCED-PGS - English-PGS -
English-SDH-PGS - Arabic-PGS - Czech-PGS
- Danish-PGS - Dutch-PGS - Finnish-PGS -
French-PGS - German-PGS - Greek-PGS -
Hindi-PGS - Icelandic-PGS - Italian-PGS
- Japanese-PGS - Korean-PGS - Norwegian-
PGS - Portuguese-PGS - Romanian-PGS -
Slovak-PGS - Spanish-PGS - Swedish-PGS -
Thai-PGS - Turkish-PGS - Ukrainian-PGS -
N/A - N/A","pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - pgs -
pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - srt -
srt","1 - N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt2109248","en","/library/metadata/169/thumb/1536093429","/library/metadata/169/art/1536093429","media","Actic Metal / Texas Metal - Daughter
Issues / Father Issues - Ratchet's End -
Optimus Awakens - Federal Agents -
Optimus Unleashed - On The Road -
Autobots United - KSI Headquarters -
Discovery, Capture, Rescue - Enemies
Emergent - Alien Ship Over Chicago -
Onboard - Absconsion - Megatron's
Machination - Galvatron Arises -
Assassins' Pursuit - Prototypes Strike -
Legendary Warriors - Magnetic Weapon -
Lockdown Showdown - Credits"
"168","Transformers: Dark of the Moon","Transformers: Dark of the Moon","Paramount","PG-13","2011","3.5","Sam Witwicky takes his first tenuous
steps into adulthood while remaining a
reluctant human ally of Autobot-leader
Optimus Prime. The film centers around
the space race between the USSR and the
USA, suggesting there was a hidden
Transformers role in it all that remains
one of the planet's most dangerous
secrets.","Action - Adventure - Sci-Fi","N/A","N/A","The invasion we always feared. An enemy
we never expected.","2011-06-28","Ehren Kruger","USA","2:34:23","Michael Bay","Shia LaBeouf - John Malkovich - Ken
Jeong - Frances McDormand - Josh Duhamel
- Tyrese Gibson - Hugo Weaving - Leonard
Nimoy - John Turturro - Rosie
Huntington-Whiteley - Patrick Dempsey -
Alan Tudyk - Peter Cullen - Glenn
Morshower - Charlie Adler - Robert
Foxworth - James Remar - Frank Welker -
Jess Harnell - Tom Kenny - Reno Wilson -
Ron Bottitta - Scott Krinsky - John
DiMaggio - Julie White - Kevin Dunn -
Keith Szarabajka - George Coe - Derek
Miller - Katherine Sigismund - David
Hill - Lester Speight - Buzz Aldrin -
Bill O'Reilly - Mark Ryan - Francesco
Quinn - Frank Welker - William H Worden","N/A","collection","0","Transformers","Transformers: Dark of the Moon","2018-09-04","2018-09-04","eng - eng - eng - eng","Transformers.Dark.of.the.Moon.2011.1080p
.BluRay.x264.TrueHD.7.1.Atmos-SWTYBLZ - 
Transformers.Dark.of.the.Moon.2011.1080p
.BluRay.x264.TrueHD.7.1.Atmos-SWTYBLZ -
N/A - N/A","eng - eng - ara - chi - chi - cze - dan
- dut - fin - fre - ger - gre - hin -
ice - ita - jpn - kor - nor - por - rom
- slo - spa - swe - tha - tur - ukr -
eng - chi - eng - chi","English-PGS - English-SDH-PGS - Arabic-
PGS - Chinese-PGS - Chinese-PGS - Czech-
PGS - Danish-PGS - Dutch-PGS - Finnish-
PGS - French-PGS - German-PGS - Greek-
PGS - Hindi-PGS - Icelandic-PGS -
Italian-PGS - Japanese-PGS - Korean-PGS
- Norwegian-PGS - Portuguese-PGS -
Romany-PGS - Slovak-PGS - Spanish-PGS -
Swedish-PGS - Thai-PGS - Turkish-PGS -
Ukranian-PGS - N/A - N/A - N/A - N/A","pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - pgs -
pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - pgs -
srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A","N/A - N/A","N/A - N/A","http://www.imdb.com/title/tt1399103","en","/library/metadata/168/thumb/1536103187","/library/metadata/168/art/1536103187","N/A","N/A"
"167","Transformers: Revenge of the Fallen","Transformers: Revenge of the Fallen","Paramount","PG-13","2009","1.9","Sam Witwicky leaves the Autobots behind
for a normal life. But when his mind is
filled with cryptic symbols, the
Decepticons target him and he is dragged
back into the Transformers' war.","Action - Adventure - Sci-Fi","N/A","N/A","Revenge is coming.","2009-06-19","Ehren Kruger","USA","2:29:53","Michael Bay","Shia LaBeouf - Megan Fox - Josh Duhamel
- Rainn Wilson - Tyrese Gibson - John
Turturro - Kevin Dunn - Julie White -
Ramón Rodríguez - Isabel Lucas - Glenn
Morshower - Hugo Weaving - Marc Evan
Jackson - Peter Cullen - Arnold Chun -
Katie Lowes - Mark Ryan - Reno Wilson -
Jess Harnell - Robert Foxworth - André
Sogliuzzo - Grey DeLisle - Tony Todd -
Charlie Adler - Frank Welker - Tom Kenny
- Calvin Wimmer - John Di Crosta -
Michael York - Kevin Michael Richardson
- Robin Atkin Downes - John Eric Bentley
- America Olivo - Michael Papajohn -
Andrew Howard - Deep Roy","N/A","collection","0","Transformers","Transformers: Revenge of the Fallen","2018-09-04","2018-11-30","eng - eng - eng - eng","Transformers.Revenge.of.the.Fallen.2009.
1080p.BluRay.x264.TrueHD.7.1.Atmos-
SWTYBLZ - Transformers.Revenge.of.the.Fa
llen.2009.1080p.BluRay.x264.TrueHD.7.1
.Atmos-SWTYBLZ - N/A - N/A","eng - eng - ara - chi - chi - cze - dan
- dut - fin - fre - ger - gre - ice -
ita - jpn - kor - nor - por - rom - slo
- spa - swe - tha - tur - ukr - eng -
chi - eng - chi","English-PGS - English-SDH-PGS - Arabic-
PGS - Chinese-PGS - Chinese-PGS - Czech-
PGS - Danish-PGS - Dutch-PGS - Finnish-
PGS - French-PGS - German-PGS - Greek-
PGS - Icelandic-PGS - Italian-PGS -
Japanese-PGS - Korean-PGS - Norwegian-
PGS - Portuguese-PGS - Romany-PGS -
Slovak-PGS - Spanish-PGS - Swedish-PGS -
Thai-PGS - Turkish-PGS - Ukranian-PGS -
N/A - N/A - N/A - N/A","pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - pgs -
pgs - pgs - pgs - pgs - pgs - pgs - pgs
- pgs - pgs - pgs - pgs - pgs - srt -
srt - srt - srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A","N/A - N/A","N/A - N/A","http://www.imdb.com/title/tt1055369","en","/library/metadata/167/thumb/1543561913","/library/metadata/167/art/1543561913","N/A","N/A"
"166","Transformers: The Last Knight","Transformers: The Last Knight","Di Bonaventura Pictures","PG-13","2017","1.6","Autobots and Decepticons are at war,
with humans on the sidelines. Optimus
Prime is gone. The key to saving our
future lies buried in the secrets of the
past, in the hidden history of
Transformers on Earth.","Action - Adventure - Sci-Fi","N/A","N/A","For one world to live, the other must
die.","2017-06-16","Ken Nolan - Matt Holloway - Art Marcum -
Lindsey Beer","USA","2:34:38","Michael Bay","Mark Wahlberg - Josh Duhamel - Stanley
Tucci - Anthony Hopkins - Laura Haddock
- Minti Gorne - Isabela Moner - Jerrod
Carmichael - Santiago Cabrera - John
Turturro - Glenn Morshower - Liam
Garrigan - Mitch Pileggi - Tony Hale -
Gil Birmingham - Nicola Peltz - Shia
LaBeouf - Peter Cullen - Gemma Chan -
Frank Welker - Erik Aadahl - Jim Carter
- Omar Sy - Ken Watanabe - John Goodman
- John DiMaggio - Reno Wilson - Jess
Harnell - Tom Kenny - Steve Buscemi -
Steven Barr - Mark Ryan - Sophia Myles -
Barbara Eve Harris - Benjamin Flores Jr.
- Andy Bean - Walles Hamonde - Martin
McCreadie - John Hollingworth -
Elizabeth Croft - Stephen Hogan - Dan
Warner - Daniel Adegboyega - Claude
Knowlton - Phill Langhorne - Christina
Tam - Rob Witcomb - Marcus Fraser - Ben
Webb - Jacob Zachar - Maggie Steed -
Sara Stewart - Phoebe Nicholls - Rebecca
Front - Mark Dexter - Rob Jarvis - Tim
Downie - Wolfgang Young - Pauline McLynn
- Matthew Castle - Seeta Indrani - Wendy
Albiston - John Burke - Granville Ames -
Jim Wisniewski - Remi Adeleke - Perry
Yee - Alan Pietruszewski - Christoper
Vasquez - Krista Schaeffer - Charlie
Bouguenon - Helen Iesha Goldthorpe -
Sofia Abbasi - David Olawale Ayinde -
Bern Collaco - Graham Curry - Tom Dab -
Dino Fazzani - Eloise Henwood - Ty
Hurley - Joost Janssen - David Macey -
Jason Matthewson - Peter Meyer -
Bernardo Santos - Christian Wolf-La'Moy","N/A","collection","0","Transformers","Transformers: The Last Knight","2018-09-04","2018-11-30","eng - eng - eng - eng","Transformers.The.Last.Knight.2017.1080p.
BluRay.x264.TrueHD.7.1.Atmos-FGT - Trans
formers.The.Last.Knight.2017.1080p.BluRa
y.x264.TrueHD.7.1.Atmos-FGT - N/A - N/A","eng - eng - eng - eng - eng - chi - eng
- chi","English-SRT - English-SDH-SRT - English-
PGS - English-SDH-PGS - N/A - N/A - N/A
- N/A","srt - srt - pgs - pgs - srt - srt - srt
- srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A","N/A - N/A","N/A - N/A","http://www.imdb.com/title/tt3371366","en","/library/metadata/166/thumb/1543561912","/library/metadata/166/art/1543561912","N/A","N/A"
"165","True Lies","True Lies","20th Century Fox","R","1994","7.2","Harry Tasker is a secret agent for the
United States Government. For years, he
has kept his job from his wife, but is
forced to reveal his identity and try to
stop nuclear terrorists when he and his
wife are kidnapped by them.","Action - Comedy - Thriller","1","2018-10-11","When he said I do, he never said what he
did.","1994-07-15","James Cameron","USA","2:20:55","James Cameron","Arnold Schwarzenegger - Jamie Lee Curtis
- Tom Arnold - Bill Paxton - Tia Carrere
- Art Malik - Eliza Dushku - Grant
Heslov - Charlton Heston - Marshall
Manesh","N/A","N/A","0","N/A","True Lies","2018-09-04","2018-11-30","eng - eng","True.Lies.1994.1080p.HDTV.x264.DD5.1-FGT
- N/A","eng - dut - cze - hun - ger - pol - bul
- por - rum - swe - vie - eng - chi -
eng - chi - chi - eng","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - srt - srt
- srt - srt - srt - srt - srt - srt -
srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A","N/A - N/A","N/A - N/A","http://www.imdb.com/title/tt0111503","en","/library/metadata/165/thumb/1543561910","/library/metadata/165/art/1543561910","N/A","N/A"
"5126","The Truman Show","Truman Show","Paramount","PG","1998","9.4","Truman Burbank is the star of ""The
Truman Show"", a 24-hour-a-day ""reality""
TV show that broadcasts every aspect of
his life -- live and in color -- without
his knowledge. His entire life has been
an unending soap opera for consumption
by the rest of the world. And everyone
he knows -- including his wife and his
best friend -- is really an actor, paid
to be part of his life.","Comedy - Drama - Sci-Fi","N/A","N/A","On the air. Unaware.","1998-06-04","Andrew Niccol","USA","1:42:56","Peter Weir","Jim Carrey - Laura Linney - Noah
Emmerich - Natascha McElhone - Holland
Taylor - Ed Harris - Brian Delate - Paul
Giamatti - Peter Krause - Blair Slater -
Heidi Schanz - Ron Taylor - Don Taylor -
Ted Raymond - O-Lan Jones - Harry
Shearer - Jeanette Miller - Philip Glass
- Una Damon - Joe Minjares - Philip
Baker Hall - Terry Camilleri - Joel
McKinnon Miller","N/A","N/A","0","N/A","The Truman Show","2018-09-09","2018-09-09","eng","N/A","eng","N/A","srt","N/A","N/A","N/A","http://www.imdb.com/title/tt0120382","en","/library/metadata/5126/thumb/1536523864","/library/metadata/5126/art/1536523864","N/A","N/A"
"164","Twelve Monkeys","Twelve Monkeys","Universal Pictures","R","1995","8.8","In the year 2035, convict James Cole
reluctantly volunteers to be sent back
in time to discover the origin of a
deadly virus that wiped out nearly all
of the earth's population and forced the
survivors into underground communities.
But when Cole is mistakenly sent to 1990
instead of 1996, he's arrested and
locked up in a mental hospital. There he
meets psychiatrist Dr. Kathryn Railly,
and patient Jeffrey Goines, the son of a
famous virus expert, who may hold the
key to the mysterious rogue group, the
Army of the 12 Monkeys, thought to be
responsible for unleashing the killer
disease.","Mystery - Sci-Fi - Thriller","N/A","N/A","The future is history.","1995-12-29","David Webb Peoples - Janet Peoples","USA","2:09:24","Terry Gilliam","Bruce Willis - Madeleine Stowe - Brad
Pitt - Christopher Plummer - David Morse
- Jon Seda - Frank Gorshin - Joseph
Melito - Aaron Michael Lacey -
Christopher Meloni - Joey Perillo -
LisaGay Hamilton - Matt Ross - Annie
Golden - Michael Chance - Vernon
Campbell - H. Michael Walls - Bob Adrian
- Simon Jones - Carol Florence - Bill
Raymond - Ernest Abuba - Irma St. Paule
- Rozwill Young - Nell Johnson -
Frederick Strother - Charles Techman -
Rick Warner - Anthony 'Chip' Brienza -
Bruce Kirkpatrick - Wilfred Williams -
Joilet Harris - Drucie McDaniel - John
Blaisse - Louis Lippa - Stan Kang - Pat
Dias - Felix Pire - Karl Warren - Joseph
McKenna - Stephen Bridgewater - Ray
Huffman - Charley Scalies - Robert
O'Neill - Paul Meshejian - Kevin Thigpen
- Harry O'Toole - Jann Ellis - Michael
Ryan Segal - Korchenko - Chuck Jeffreys
- Barry Price - John Panzarella - Janet
Zappala - Lisa Talerico - Tiffany
Baldwin - C.J. Byrnes - Tom Detrik - Joe
Gerety - Renee Spei - Bonnie Loev -
Raymond Mamrak - Sal Mazzotta - Allelon
Ruggiero - Thang","N/A","N/A","0","N/A","Twelve Monkeys","2018-09-04","2018-09-04","eng","DTS 5.1 1536kbps","eng - eng - chi","N/A - N/A - N/A","srt - srt - srt","N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0114746","en","/library/metadata/164/thumb/1536093409","/library/metadata/164/art/1536093409","N/A","N/A"
"6525","Under the Dome","Under the Dome","N/A","N/A","2015","8.1","Chai Jing's documentary about the
massive smog problem in China.  Chai
Jing started making the documentary when
her as yet unborn daughter developed a
tumour in the womb, which had to be
removed very soon after her birth. Chai
blames air pollution for the tumour. The
film, which combines footage of a
lecture with interviews and factory
visits, has been compared with Al Gore's
An Inconvenient Truth in both its style
and likely impact. The film openly
criticises state-owned energy companies,
steel producers and coal factories, as
well as showing the inability of the
Ministry of Environmental Protection to
act against the big polluters.","Documentary","N/A","N/A","N/A","2015-02-28","N/A","China","1:43:55","Chai Jing","Chai Jing","N/A","N/A","0","N/A","穹顶之下","2018-11-24","2018-11-25","N/A","N/A","eng - eng","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt4495750","en","/library/metadata/6525/thumb/1543170873","/library/metadata/6525/art/1543170873","N/A","N/A"
"161","Underworld","Underworld","Lakeshore Entertainment","R","2003","3.1","Vampires and werewolves have waged a
nocturnal war against each other for
centuries. But all bets are off when a
female vampire warrior named Selene,
who's famous for her strength and
werewolf-hunting prowess, becomes
smitten with a peace-loving male
werewolf, Michael, who wants to end the
war.","Action - Fantasy - Thriller","N/A","N/A","An immortal battle for supremacy.","2003-09-19","Danny McBride","USA","2:13:32","Len Wiseman","Kate Beckinsale - Scott Speedman -
Michael Sheen - Shane Brolly - Bill
Nighy - Erwin Leder - Sophia Myles -
Robbie Gee - Wentworth Miller - Kevin
Grevioux - Zita Görög - Scott McElroy -
Richard Cetrone - Mike Mukatis - Dennis
J. Kozeluh - Todd Schneider - Sándor
Bolla - Hank Amos - Zsuzsa Barsi -
Andreas Patton - Danny McBride - Jázmin
Dammak - Judit Kuchta - Vanessa Nagy -
Atilla Pinke - Ildikó Kovács - Sándor
Boros - János Oláh - Brian Steele - Rana
Morrison - Zoltan Papp","N/A","collection","0","Underworld","Underworld","2018-09-04","2018-09-09","N/A","N/A","eng - chi","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0320691","en","/library/metadata/161/thumb/1536523926","/library/metadata/161/art/1536523926","N/A","N/A"
